make,year,fuel,hp,cylinders,transmission,wd,doors,size,style,highway mpg,city mpg,popularity,msrp,is_factory tuner,is_hybrid,is_luxury,is_performance,is_flex fuel,is_crossover,is_hatchback,is_diesel,is_exotic,is_high-performance
mazda,4,regular unleaded,161.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,28.0,20,586,22490,False,False,False,False,False,True,False,False,False,False
mazda,4,premium unleaded (recommended),244.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,21.0,17,586,33340,False,False,False,False,False,True,False,False,False,False
mazda,4,premium unleaded (recommended),244.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,24.0,18,586,31640,False,False,False,False,False,True,False,False,False,False
mazda,4,regular unleaded,161.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,28.0,20,586,21990,False,False,False,False,False,True,False,False,False,False
mazda,4,premium unleaded (recommended),244.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,21.0,17,586,27955,False,False,False,False,False,True,False,False,False,False
mazda,4,regular unleaded,161.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,28.0,20,586,22795,False,False,False,False,False,True,False,False,False,False
mazda,4,regular unleaded,161.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,28.0,20,586,26390,False,False,False,False,False,True,False,False,False,False
mazda,4,premium unleaded (recommended),244.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,24.0,18,586,26255,False,False,False,False,False,True,False,False,False,False
mazda,4,premium unleaded (recommended),244.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,24.0,18,586,26455,False,False,False,False,False,True,False,False,False,False
mazda,4,premium unleaded (recommended),244.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,24.0,18,586,31840,False,False,False,False,False,True,False,False,False,False
mazda,4,regular unleaded,161.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,27.0,20,586,26590,False,False,False,False,False,True,False,False,False,False
mazda,4,regular unleaded,161.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,27.0,20,586,22995,False,False,False,False,False,True,False,False,False,False
mazda,4,premium unleaded (recommended),244.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,21.0,17,586,28155,False,False,False,False,False,True,False,False,False,False
mazda,4,premium unleaded (recommended),244.0,1,AUTOMATIC,all wheel drive,4.0,Midsize,suv,21.0,17,586,33540,False,False,False,False,False,True,False,False,False,False
mazda,4,regular unleaded,161.0,1,AUTOMATIC,front wheel drive,4.0,Midsize,suv,27.0,20,586,22190,False,False,False,False,False,True,False,False,False,False
mazda,4,regular unleaded,273.0,3,AUTOMATIC,all wheel drive,4.0,Large,suv,22.0,16,586,31575,False,False,False,False,False,True,False,False,False,False
mazda,4,regular unleaded,273.0,3,AUTOMATIC,front wheel drive,4.0,Large,suv,24.0,17,586,29985,False,False,False,False,False,True,False,False,False,False
mazda,4,regular unleaded,273.0,3,AUTOMATIC,front wheel drive,4.0,Large,suv,24.0,17,586,32480,False,False,False,False,False,True,False,False,False,False
mazda,4,regular unleaded,273.0,3,AUTOMATIC,all wheel drive,4.0,Large,suv,22.0,16,586,36625,False,False,False,True,False,True,False,False,False,False
mazda,4,regular unleaded,273.0,3,AUTOMATIC,front wheel drive,4.0,Large,suv,24.0,17,586,35035,False,False,False,True,False,True,False,False,False,False
mazda,4,regular unleaded,273.0,3,AUTOMATIC,all wheel drive,4.0,Large,suv,22.0,16,586,34070,False,False,False,False,False,True,False,False,False,False
mazda,5,regular unleaded,273.0,3,AUTOMATIC,front wheel drive,4.0,Large,suv,24.0,17,586,35035,False,False,False,True,False,True,False,False,False,False
mazda,5,regular unleaded,273.0,3,AUTOMATIC,all wheel drive,4.0,Large,suv,22.0,16,586,36625,False,False,False,True,False,True,False,False,False,False
mazda,5,regular unleaded,273.0,3,AUTOMATIC,all wheel drive,4.0,Large,suv,22.0,16,586,31575,False,False,False,False,False,True,False,False,False,False
mazda,5,regular unleaded,273.0,3,AUTOMATIC,all wheel drive,4.0,Large,suv,22.0,16,586,34070,False,False,False,False,False,True,False,False,False,False
mazda,5,regular unleaded,273.0,3,AUTOMATIC,front wheel drive,4.0,Large,suv,24.0,17,586,32480,False,False,False,False,False,True,False,False,False,False
mazda,5,regular unleaded,273.0,3,AUTOMATIC,front wheel drive,4.0,Large,suv,24.0,17,586,29985,False,False,False,False,False,True,False,False,False,False
mazda,5,regular unleaded,227.0,1,AUTOMATIC,front wheel drive,4.0,Large,suv,28.0,22,586,35970,False,False,False,False,False,True,False,False,False,False
mazda,5,regular unleaded,227.0,1,AUTOMATIC,all wheel drive,4.0,Large,suv,27.0,21,586,33320,False,False,False,False,False,True,False,False,False,False
mazda,5,regular unleaded,227.0,1,AUTOMATIC,all wheel drive,4.0,Large,suv,27.0,21,586,41970,False,False,False,False,False,True,False,False,False,False
mazda,5,regular unleaded,227.0,1,AUTOMATIC,front wheel drive,4.0,Large,suv,28.0,22,586,40170,False,False,False,False,False,True,False,False,False,False
mazda,5,regular unleaded,227.0,1,AUTOMATIC,front wheel drive,4.0,Large,suv,28.0,22,586,31520,False,False,False,False,False,True,False,False,False,False
mazda,5,regular unleaded,227.0,1,AUTOMATIC,all wheel drive,4.0,Large,suv,27.0,21,586,44015,False,False,False,False,False,True,False,False,False,False
mazda,5,regular unleaded,227.0,1,AUTOMATIC,all wheel drive,4.0,Large,suv,27.0,21,586,37770,False,False,False,False,False,True,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,28630,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,31630,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,23710,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,MANUAL,rear wheel drive,4.0,Compact,pickup,20.0,16,1851,25260,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,29355,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,31045,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,23710,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,29355,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,27960,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,30155,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,MANUAL,four wheel drive,4.0,Compact,pickup,19.0,15,1851,28210,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,27960,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,26405,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,29985,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,26810,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,27315,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,26405,False,False,False,False,True,False,False,False,False,False
dodge,3,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,22560,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,26325,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,27880,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,25305,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,28255,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,23630,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,27005,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,23630,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,29275,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,22755,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,33180,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,27880,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,four wheel drive,4.0,Compact,pickup,18.0,14,1851,29275,False,False,False,False,True,False,False,False,False,False
dodge,4,flex-fuel (unleaded/e85),302.0,4,AUTOMATIC,four wheel drive,4.0,Compact,pickup,19.0,14,1851,31365,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,26325,False,False,False,False,True,False,False,False,False,False
dodge,4,regular unleaded,210.0,3,AUTOMATIC,rear wheel drive,4.0,Compact,pickup,20.0,15,1851,30180,False,False,False,False,True,False,False,False,False,False
rolls-royce,5,premium unleaded (required),563.0,6,AUTOMATIC,rear wheel drive,2.0,Large,convertible,19.0,12,86,335000,False,False,True,True,False,False,False,False,True,True
dodge,0,regular unleaded,152.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,24.0,18,1851,2000,True,False,False,True,False,False,True,False,False,False
dodge,0,regular unleaded,152.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,24.0,18,1851,2000,False,False,False,True,False,False,True,False,False,False
dodge,0,regular unleaded,152.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,24.0,18,1851,2000,True,False,False,True,False,False,True,False,False,False
dodge,0,regular unleaded,100.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,31.0,21,1851,2000,False,False,False,False,False,False,True,False,False,False
dodge,0,regular unleaded,141.0,3,MANUAL,front wheel drive,2.0,Compact,hatchback,25.0,17,1851,2000,False,False,False,False,False,False,True,False,False,False
dodge,0,regular unleaded,100.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,31.0,21,1851,2000,False,False,False,False,False,False,True,False,False,False
dodge,0,regular unleaded,224.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,24.0,17,1851,2000,True,False,False,True,False,False,True,False,False,False
dodge,0,regular unleaded,141.0,3,MANUAL,front wheel drive,2.0,Compact,hatchback,26.0,17,1851,2000,False,False,False,False,False,False,True,False,False,False
dodge,0,regular unleaded,100.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,29.0,20,1851,2000,False,False,False,False,False,False,True,False,False,False
dodge,0,regular unleaded,100.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,29.0,20,1851,2000,False,False,False,False,False,False,True,False,False,False
dodge,0,regular unleaded,100.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,29.0,22,1851,2000,False,False,False,False,False,False,True,False,False,False
dodge,0,regular unleaded,100.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,29.0,22,1851,2000,False,False,False,False,False,False,True,False,False,False
dodge,0,regular unleaded,141.0,3,MANUAL,front wheel drive,2.0,Compact,hatchback,25.0,17,1851,2000,False,False,False,False,False,False,True,False,False,False
dodge,0,regular unleaded,224.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,24.0,17,1851,2000,True,False,False,True,False,False,True,False,False,False
aston martin,2,premium unleaded (required),420.0,6,AUTOMATIC,rear wheel drive,2.0,Compact,coupe,18.0,11,259,156300,True,False,False,True,False,False,False,False,True,True
aston martin,2,premium unleaded (required),420.0,6,MANUAL,rear wheel drive,2.0,Compact,convertible,17.0,10,259,151800,False,False,False,True,False,False,False,False,True,True
aston martin,2,premium unleaded (required),435.0,6,MANUAL,rear wheel drive,2.0,Compact,coupe,15.0,9,259,156300,True,False,False,True,False,False,False,False,True,True
aston martin,2,premium unleaded (required),420.0,6,MANUAL,rear wheel drive,2.0,Compact,coupe,17.0,10,259,141800,False,False,False,True,False,False,False,False,True,True
aston martin,5,premium unleaded (required),540.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,coupe,19.0,13,259,235307,False,False,False,True,False,False,False,False,True,True
aston martin,5,premium unleaded (required),540.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,convertible,19.0,13,259,213250,False,False,False,True,False,False,False,False,True,True
aston martin,5,premium unleaded (required),540.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,coupe,19.0,13,259,198250,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,convertible,19.0,13,259,198700,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,coupe,19.0,13,259,183700,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,convertible,19.0,13,259,200800,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,coupe,19.0,13,259,185800,False,False,False,True,False,False,False,False,True,True
aston martin,5,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,coupe,19.0,13,259,198295,False,False,False,True,False,False,False,False,True,True
aston martin,5,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,coupe,19.0,13,259,188295,False,False,False,True,False,False,False,False,True,True
aston martin,5,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,convertible,19.0,13,259,203295,False,False,False,True,False,False,False,False,True,True
aston martin,5,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,convertible,19.0,13,259,213295,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,convertible,18.0,12,259,283900,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,MANUAL,rear wheel drive,2.0,Midsize,convertible,17.0,11,259,279500,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,coupe,18.0,12,259,270400,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,MANUAL,rear wheel drive,2.0,Midsize,coupe,17.0,11,259,266000,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,MANUAL,rear wheel drive,2.0,Midsize,convertible,17.0,11,259,282295,True,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,MANUAL,rear wheel drive,2.0,Midsize,coupe,17.0,11,259,268660,True,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,coupe,18.0,12,259,273104,True,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,convertible,18.0,12,259,286739,True,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,MANUAL,rear wheel drive,2.0,Midsize,convertible,17.0,11,259,295987,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,coupe,18.0,12,259,275861,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,MANUAL,rear wheel drive,2.0,Midsize,coupe,17.0,11,259,284576,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,AUTOMATIC,rear wheel drive,2.0,Midsize,convertible,18.0,12,259,296387,False,False,False,True,False,False,False,False,True,True
aston martin,4,premium unleaded (required),510.0,6,MANUAL,rear wheel drive,2.0,Midsize,convertible,17.0,11,259,290461,False,False,False,True,False,False,False,False,True,True
